Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
145,5.2499503899989435,2.1694442602289516,0.4188790204786388,0.35081117965086017,0.019198621771938207,0.017453292519943542
145,5.267403682518887,2.1868975527488947,0.4363323129985819,0.36826447217080327,0.017453292519943098,0.017453292519943098
145,5.290092962794813,2.2043508452688383,0.45902159327450853,0.3857177646907468,0.02268928027592665,0.017453292519943542
145,5.307546255314756,2.2218041377887814,0.47647488579445163,0.4031710572106899,0.017453292519943098,0.017453292519943098
145,5.328490206338689,2.241002759560719,0.49741883681838406,0.42236967898262767,0.020943951023932428,0.019198621771937763
146,5.34943415736262,2.2584560520806627,0.5183627878423156,0.4398229715025712,0.02094395102393154,0.017453292519943542
146,5.3686327791345585,2.275909344600606,0.5375614096142538,0.4572762640225143,0.019198621771938207,0.017453292519943098
146,5.387831400906495,2.2933626371205493,0.5567600313861902,0.47472955654245785,0.01919862177193643,0.017453292519943542
146,5.410520681182422,2.3108159296404924,0.5794493116621169,0.49218284906240095,0.02268928027592665,0.017453292519943098
146,5.431464632206353,2.3282692221604355,0.6003932626860484,0.509636141582344,0.02094395102393154,0.017453292519943098
146,5.450663253978291,2.345722514680379,0.6195918844579866,0.5270894341022876,0.019198621771938207,0.017453292519943542
146,5.471607205002223,2.363175807200322,0.6405358354819182,0.5445427266222307,0.02094395102393154,0.017453292519943098
146,5.490805826774161,2.38237442897226,0.6597344572538564,0.5637413483941685,0.019198621771938207,0.019198621771937763
146,5.511749777798093,2.4015730507441972,0.6806784082777879,0.5829399701661058,0.02094395102393154,0.01919862177193732
146,5.532693728822025,2.419026343264141,0.7016223593017203,0.6003932626860493,0.020943951023932428,0.017453292519943542
146,5.551892350593962,2.4399702942880728,0.7208209810736577,0.6213372137099813,0.01919862177193732,0.020943951023931984
146,5.5710909723659,2.4591689160600105,0.740019602845595,0.6405358354819191,0.01919862177193732,0.019198621771937763
146,5.590289594137838,2.478367537831948,0.7592182246175332,0.6597344572538564,0.019198621771938207,0.01919862177193732
146,5.614724203665758,2.4975661596038856,0.7836528341454532,0.6789330790257941,0.02443460952791998,0.019198621771937763
146,5.633922825437696,2.5185101106278176,0.8028514559173914,0.6998770300497261,0.019198621771938207,0.020943951023931984
146,5.653121447209633,2.541199390903744,0.8220500776893287,0.7225663103256523,0.01919862177193732,0.022689280275926205
146,5.674065398233566,2.562143341927676,0.8429940287132611,0.7435102613495843,0.020943951023932428,0.020943951023931984
147,5.693264020005503,2.5813419636996136,0.8621926504851984,0.7627088831215221,0.01919862177193732,0.019198621771937763
147,5.7124626417774405,2.6040312439755393,0.8813912722571358,0.7853981633974478,0.01919862177193732,0.02268928027592576
147,5.733406592801373,2.6232298657474775,0.9023352232810682,0.804596785169386,0.020943951023932428,0.019198621771938207
147,5.75260521457331,2.644173816771409,0.9215338450530055,0.8255407361933176,0.01919862177193732,0.02094395102393154
147,5.778785153353225,2.6668630970473357,0.9477137838329206,0.8482300164692442,0.02617993877991509,0.02268928027592665
147,5.801474433629151,2.6878070480712677,0.9704030641088464,0.8691739674931762,0.02268928027592576,0.020943951023931984
152,5.866051615952942,2.7646015351590183,0.015707963267948877,0.02443460952792087,0.015707963267948877,0.02443460952792087
274,5.902703530244822,2.7995081201989045,0.017453292519943098,0.015707963267948877,0.017453292519943098,0.015707963267948877
274,5.916666164260777,2.811725424962865,0.031415926535897754,0.02792526803190931,0.013962634015954656,0.012217304763960435
274,5.932374127528726,2.8221974004748307,0.04712388980384663,0.03839724354387508,0.015707963267948877,0.01047197551196577
274,5.942846103040692,2.8309240467348022,0.057595865315812844,0.04712388980384663,0.010471975511966214,0.008726646259971549
274,5.955063407804652,2.841396022246769,0.06981317007977328,0.05759586531581329,0.012217304763960435,0.010471975511966658
274,5.9655353833166185,2.853613327010729,0.08028514559173949,0.06981317007977328,0.010471975511966214,0.01221730476395999
274,5.979498017332573,2.8693212902786778,0.09424777960769415,0.08552113334772216,0.013962634015954656,0.015707963267948877
274,5.993460651348527,2.885029253546627,0.10821041362364792,0.10122909661567148,0.013962634015953768,0.01570796326794932
274,6.005677956112488,2.9007372168145755,0.12042771838760924,0.11693705988361991,0.012217304763961323,0.015707963267948433
274,6.019640590128442,2.9164451800825244,0.134390352403563,0.13264502315156879,0.013962634015953768,0.015707963267948877
274,6.033603224144397,2.937389131106457,0.14835298641951766,0.15358897417550121,0.013962634015954656,0.020943951023932428
275,6.051056516664341,2.956587752878394,0.16580627893946165,0.17278759594743853,0.017453292519943986,0.01919862177193732
275,6.0632738214283,2.9740410453983377,0.1780235837034212,0.19024088846738207,0.012217304763959547,0.017453292519943542
275,6.080727113948244,2.9967303256742635,0.19547687622336518,0.21293016874330783,0.017453292519943986,0.02268928027592576
275,6.096435077216193,3.0159289474462017,0.21118483949131406,0.23212879051524604,0.015707963267948877,0.019198621771938207
275,6.113888369736137,3.036872898470133,0.22863813201125804,0.2530727415391776,0.017453292519943986,0.02094395102393154
275,6.13134166225608,3.057816849494065,0.24609142453120114,0.27401669256310957,0.017453292519943098,0.020943951023931984
275,6.148794954776023,3.0787608005179976,0.26354471705114424,0.294960643587042,0.017453292519943098,0.020943951023932428
275,6.166248247295966,3.099704751541929,0.28099800957108734,0.31590459461097353,0.017453292519943098,0.02094395102393154
275,6.183701539815909,3.1206487025658616,0.29845130209103043,0.33684854563490596,0.017453292519943098,0.020943951023932428
275,6.204645490839842,3.1433379828417873,0.31939525311496286,0.3595378259108317,0.020943951023932428,0.02268928027592576
275,6.22035345410779,3.166027263117714,0.33510321638291085,0.38222710618675837,0.01570796326794799,0.02268928027592665
275,6.23606141737574,3.1852258848896513,0.3508111796508606,0.4014257279586957,0.015707963267949765,0.01919862177193732
275,6.253514709895683,3.207915165165578,0.3682644721708037,0.42411500823462234,0.017453292519943098,0.02268928027592665
275,6.270968002415627,3.2288591161895095,0.3857177646907477,0.4450589592585539,0.017453292519943986,0.02094395102393154
275,0.003490658503988659,3.2498030672134415,0.4014257279586959,0.46600291028248586,0.015707963267948207,0.020943951023931984
276,0.020943951023931952,3.2724923474893677,0.41887902047863923,0.48869219055841207,0.017453292519943292,0.022689280275926205
276,0.038397243543875255,3.2934362985132997,0.43633231299858255,0.509636141582344,0.017453292519943302,0.020943951023931984
276,0.054105206811824215,3.312634920285238,0.45204027626653154,0.5288347633542823,0.01570796326794896,0.019198621771938207
276,0.07330382858376185,3.3335788713091694,0.4712388980384692,0.5497787143782138,0.01919862177193763,0.02094395102393154
276,0.0890117918517108,3.3545228223331014,0.4869468613064182,0.5707226654021458,0.01570796326794896,0.020943951023931984
276,0.10471975511965978,3.3754667733570334,0.5026548245743672,0.5916666164260778,0.015707963267948974,0.020943951023931984
276,0.12217304763960307,3.3981560536329596,0.5201081170943105,0.614355896702004,0.017453292519943292,0.022689280275926205
276,0.1413716694115407,3.4191000046568916,0.5393067388662481,0.635299847725936,0.019198621771937624,0.020943951023931984
276,0.158824961931484,3.4400439556808236,0.5567600313861915,0.6562437987498679,0.017453292519943292,0.020943951023931984
276,0.17627825445142728,3.464478565208744,0.5742133239061348,0.6806784082777884,0.017453292519943292,0.024434609527920426
276,0.19198621771937624,3.4871678454846706,0.5899212871740838,0.703367688553715,0.01570796326794896,0.02268928027592665
276,0.20943951023931956,3.506366467256608,0.6073745796940271,0.7225663103256523,0.01745329251994332,0.01919862177193732
276,0.22689280275926285,3.52731041828054,0.6248278722139704,0.7435102613495843,0.017453292519943292,0.020943951023931984
276,0.24609142453120045,3.5499996985564666,0.6440264939859079,0.766199541625511,0.019198621771937596,0.02268928027592665
276,0.2617993877991494,3.5726889788323923,0.6597344572538569,0.7888888219014367,0.01570796326794896,0.02268928027592576
276,0.2775073510670984,3.5936329298563248,0.6754424205218059,0.8098327729253691,0.015707963267948988,0.020943951023932428
276,0.29496064358704166,3.6163222101322505,0.6928957130417492,0.8325220532012949,0.017453292519943264,0.02268928027592576
276,0.31066860685499065,3.637266161156183,0.7086036763096982,0.8534660042252273,0.015707963267948988,0.020943951023932428
277,0.32812189937493397,3.6582101121801145,0.7260569688296415,0.8744099552491589,0.01745329251994332,0.02094395102393154
277,0.3438298626428829,3.6826447217080354,0.7417649320975905,0.8988445647770797,0.015707963267948932,0.02443460952792087
277,0.36302848441482055,3.7000980142279785,0.7609635538695282,0.9162978572970228,0.019198621771937652,0.017453292519943098
277,0.3787364476827695,3.7210419652519104,0.7766715171374772,0.9372418083209548,0.015707963267948932,0.020943951023931984
277,0.3961897402027128,3.735004599267865,0.7941248096574205,0.9512044423369095,0.01745329251994332,0.013962634015954656
277,0.4118977034706618,3.74896723328382,0.8098327729253695,0.9651670763528646,0.015707963267948988,0.0139626340159551
277,0.4276056667386107,3.759439208795786,0.8255407361933185,0.9756390518648304,0.015707963267948932,0.01047197551196577
277,0.44505895925855404,3.7681658550557575,0.8429940287132618,0.9843656981248019,0.01745329251994332,0.008726646259971549
277,0.4625122517784973,3.776892501315729,0.8604473212332051,0.9930923443847735,0.017453292519943264,0.008726646259971549
277,0.4799655442984406,3.785619147575701,0.8779006137531484,1.0018189906447454,0.01745329251994332,0.008726646259971993
283,0.5393067388662478,3.822271061867582,0.015707963267948988,0.006981317007977772,0.015707963267948988,0.006981317007977772
397,0.5742133239061344,3.8414696836395192,0.01745329251994332,0.01221730476395999,0.01745329251994332,0.01221730476395999
397,0.5899212871740833,3.8536869884034797,0.033161255787892197,0.024434609527920426,0.015707963267948877,0.012217304763960435
397,0.6056292504420324,3.8676496224194343,0.048869219055841295,0.03839724354387508,0.0157079632679491,0.013962634015954656
397,0.6213372137099813,3.883357585687383,0.06457718232379017,0.05410520681182396,0.015707963267948877,0.015707963267948877
397,0.6370451769779303,3.8990655489553325,0.08028514559173916,0.06981317007977328,0.015707963267948988,0.01570796326794932
397,0.6527531402458793,3.9147735122232814,0.09599310885968815,0.08552113334772216,0.015707963267948988,0.015707963267948877
397,0.6684611035138281,3.9269908169872414,0.11170107212763702,0.09773843811168215,0.015707963267948877,0.01221730476395999
397,0.6859143960337715,3.9426987802551907,0.12915436464758034,0.11344640137963147,0.01745329251994332,0.01570796326794932
397,0.7016223593017206,3.9549160850191507,0.14486232791552944,0.12566370614359146,0.0157079632679491,0.01221730476395999
398,0.7155849933176751,3.974114706791088,0.158824961931484,0.14486232791552878,0.013962634015954545,0.01919862177193732
398,0.7330382858376184,3.9950586578150205,0.1762782544514273,0.1658062789394612,0.01745329251994332,0.020943951023932428
398,0.7504915783575618,4.017747938090946,0.19373154697137063,0.18849555921538697,0.01745329251994332,0.02268928027592576
398,0.7644542123735163,4.040437218366873,0.20769418098732517,0.21118483949131361,0.013962634015954545,0.02268928027592665
398,0.7819075048934596,4.066617157146788,0.2251474735072685,0.2373647782712287,0.01745329251994332,0.02617993877991509
398,0.7976154681614086,4.085815778918725,0.24085543677521748,0.256563400043166,0.015707963267948988,0.01919862177193732
398,0.8133234314293576,4.108505059194652,0.25656340004316647,0.27925268031909267,0.015707963267948988,0.02268928027592665
398,0.8307767239493009,4.131194339470578,0.2740166925631098,0.30194196059501843,0.01745329251994332,0.02268928027592576
398,0.8464846872172498,4.153883619746504,0.28972465583105866,0.3246312408709451,0.015707963267948877,0.02268928027592665
398,0.8639379797371931,4.176572900022431,0.307177948351002,0.34732052114687173,0.01745329251994332,0.02268928027592665
398,0.8813912722571364,4.199262180298357,0.3246312408709453,0.3700098014227975,0.01745329251994332,0.02268928027592576
398,0.8970992355250854,4.220206131322289,0.3403392041388943,0.3909537524467299,0.015707963267948988,0.020943951023932428
398,0.9145525280450286,4.241150082346221,0.3577924966588375,0.41189770347066146,0.01745329251994321,0.02094395102393154
398,0.9320058205649719,4.263839362622147,0.3752457891787808,0.4345869837465881,0.01745329251994332,0.02268928027592665
399,0.9494591130849153,4.286528642898073,0.39269908169872414,0.45727626402251387,0.01745329251994332,0.02268928027592576
399,0.9651670763528641,4.310963252425994,0.408407044966673,0.48171087355043474,0.015707963267948877,0.02443460952792087
399,0.9808750396208132,4.3319072034499255,0.4241150082346221,0.5026548245743663,0.0157079632679491,0.02094395102393154
399,0.9965830028887622,4.356341812977846,0.4398229715025711,0.5270894341022871,0.015707963267948988,0.02443460952792087
399,1.0105456369047168,4.377285764001779,0.45378560551852565,0.5480333851262196,0.013962634015954545,0.020943951023932428
399,1.0262536001726656,4.401720373529699,0.4694935687864745,0.5724679946541396,0.015707963267948877,0.02443460952791998
399,1.0419615634406147,4.422664324553631,0.4852015320544236,0.593411945678072,0.0157079632679491,0.020943951023932428
399,1.0611601852125523,4.445353604829557,0.5044001538263612,0.6161012259539977,0.01919862177193754,0.02268928027592576
399,1.0786134777324956,4.468042885105484,0.5218534463463045,0.6387905062299244,0.01745329251994332,0.02268928027592665
399,1.096066770252439,4.485496177625427,0.5393067388662478,0.6562437987498675,0.01745329251994332,0.017453292519943098
399,1.111774733520388,4.508185457901353,0.5550147021341969,0.6789330790257941,0.0157079632679491,0.02268928027592665
399,1.1292280260403313,4.529129408925285,0.5724679946541402,0.6998770300497257,0.01745329251994332,0.02094395102393154
399,1.1466813185602747,4.551818689201212,0.5899212871740835,0.7225663103256523,0.01745329251994332,0.02268928027592665
399,1.165879940332212,4.571017310973149,0.6091199089460209,0.7417649320975896,0.01919862177193732,0.01919862177193732
399,1.1868238913561442,4.5937065912490755,0.6300638599699531,0.7644542123735163,0.020943951023932206,0.02268928027592665
400,1.2060225131280815,4.612905213021013,0.6492624817418904,0.7836528341454536,0.01919862177193732,0.01919862177193732
400,1.2252211349000195,4.637339822548934,0.6684611035138284,0.8080874436733745,0.019198621771937985,0.02443460952792087
400,1.2426744274199626,4.6600291028248595,0.6859143960337715,0.8307767239493002,0.017453292519943098,0.02268928027592576
400,1.260127719939906,4.680973053848792,0.7033676885537148,0.8517206749732327,0.01745329251994332,0.020943951023932428
400,1.2775810124598492,4.703662334124719,0.7208209810736581,0.8744099552491593,0.01745329251994332,0.02268928027592665
400,1.3002702927357754,4.7280969436526386,0.7435102613495843,0.8988445647770793,0.022689280275926205,0.02443460952791998
400,1.3247049022636963,4.750786223928565,0.7679448708775052,0.921533845053006,0.02443460952792087,0.02268928027592665
400,1.3491395117916167,4.7699848457005025,0.7923794804054256,0.9407324668249433,0.024434609527920426,0.01919862177193732
400,1.3735741213195374,4.78918346747244,0.8168140899333463,0.9599310885968806,0.024434609527920648,0.01919862177193732
400,1.3962634015954636,4.801400772236401,0.8395033702092725,0.9721483933608419,0.022689280275926205,0.012217304763961323
400,1.4206980111233845,4.8118727477483665,0.8639379797371933,0.9826203688728072,0.02443460952792087,0.010471975511965326
400,1.4398966328953218,4.822344723260333,0.8831366015091306,0.9930923443847735,0.01919862177193732,0.010471975511966214
406,1.5323990832510213,4.874704600820163,0.02792526803190909,0.013962634015954656,0.02792526803190909,0.013962634015954656
518,1.5707963267948966,4.886921905584122,0.01745329251994332,0.005235987755982663,0.01745329251994332,0.005235987755982663
518,1.5882496193148399,4.8886672348361175,0.03490658503988664,0.006981317007977772,0.01745329251994332,0.0017453292519951091
518,1.6074482410867774,4.893903222592099,0.05410520681182418,0.012217304763959547,0.01919862177193754,0.005235987755981775
518,1.6249015336067207,4.899139210348083,0.0715584993317675,0.017453292519943098,0.01745329251994332,0.005235987755983551
518,1.6441001553786585,4.909611185860049,0.09075712110370526,0.02792526803190931,0.019198621771937763,0.010471975511966214
518,1.663298777150596,4.9218284906240095,0.1099557428756428,0.040142572795869746,0.01919862177193754,0.012217304763960435
518,1.6824973989225338,4.935791124639964,0.12915436464758057,0.0541052068118244,0.019198621771937763,0.013962634015954656
518,1.70518667919846,4.953244417159907,0.15184364492350677,0.0715584993317675,0.022689280275926205,0.017453292519943098
518,1.726130630222392,4.968952380427856,0.17278759594743875,0.08726646259971638,0.020943951023931984,0.015707963267948877
518,1.7435839227423353,4.982915014443811,0.19024088846738207,0.10122909661567103,0.01745329251994332,0.013962634015954656
518,1.7662732030182615,4.993386989955777,0.21293016874330828,0.11170107212763725,0.022689280275926205,0.010471975511966214
518,1.7889624832941877,5.007349623971731,0.23561944901923448,0.12566370614359101,0.022689280275926205,0.013962634015953768
519,1.8099064343181197,5.030038904247657,0.25656340004316647,0.14835298641951766,0.020943951023931984,0.02268928027592665
519,1.8343410438460404,5.052728184523584,0.2809980095710871,0.1710422666954443,0.024434609527920648,0.02268928027592665
519,1.8552849948699723,5.078908123303499,0.3019419605950191,0.1972222054753594,0.020943951023931984,0.02617993877991509
519,1.8762289458939043,5.103342732831419,0.3228859116189511,0.22165681500327938,0.020943951023931984,0.02443460952791998
519,1.8989182261698305,5.12777734235934,0.3455751918948773,0.24609142453120025,0.022689280275926205,0.02443460952792087
519,1.9198621771937625,5.152211951887261,0.36651914291880927,0.2705260340591211,0.020943951023931984,0.02443460952792087
519,1.9408061282176945,5.178391890667176,0.38746309394274125,0.2967059728390362,0.020943951023931984,0.02617993877991509
519,1.960004749989632,5.202826500195097,0.4066617157146788,0.3211405823669571,0.01919862177193754,0.02443460952792087
519,1.980948701013564,5.225515780471023,0.4276056667386108,0.34382986264288284,0.020943951023931984,0.02268928027592576
519,2.0018926520374962,5.246459731494955,0.448549617762543,0.36477381366681527,0.020943951023932206,0.020943951023932428
519,2.022836603061428,5.269149011770881,0.46949356878647497,0.38746309394274103,0.020943951023931984,0.02268928027592576
519,2.0455258833373544,5.291838292046807,0.4921828490624012,0.4101523742186668,0.022689280275926205,0.02268928027592576
519,2.0647245051092917,5.312782243070739,0.5113814708343385,0.4310963252425992,0.01919862177193732,0.020943951023932428
519,2.0821777976292353,5.333726194094671,0.528834763354282,0.45204027626653165,0.017453292519943542,0.020943951023932428
519,2.1031217486531673,5.356415474370597,0.549778714378214,0.4747295565424574,0.020943951023931984,0.02268928027592576
519,2.1240656996770992,5.37735942539453,0.570722665402146,0.49567350756638984,0.020943951023931984,0.020943951023932428
519,2.1432643214490366,5.40179403492245,0.5899212871740833,0.5201081170943098,0.01919862177193732,0.02443460952791998
519,2.1642082724729685,5.424483315198376,0.6108652381980153,0.5427973973702365,0.020943951023931984,0.02268928027592665
520,2.1834068942449063,5.445427266222308,0.6300638599699531,0.563741348394168,0.019198621771937763,0.02094395102393154
520,2.202605516016844,5.464625887994246,0.6492624817418908,0.5829399701661062,0.019198621771937763,0.019198621771938207
520,2.2218041377887814,5.485569839018178,0.6684611035138281,0.6038839211900386,0.01919862177193732,0.020943951023932428
520,2.239257430308725,5.504768460790115,0.6859143960337717,0.6230825429619751,0.017453292519943542,0.01919862177193643
520,2.2584560520806627,5.5274577410660415,0.7051130178057095,0.6457718232379017,0.019198621771937763,0.02268928027592665
520,2.275909344600606,5.548401692089973,0.7225663103256525,0.6667157742618333,0.017453292519943098,0.02094395102393154
520,2.2933626371205493,5.567600313861911,0.7400196028455961,0.6859143960337715,0.017453292519943542,0.019198621771938207
520,2.3108159296404924,5.588544264885843,0.7574728953655392,0.706858347057703,0.017453292519943098,0.02094395102393154
520,2.331759880664424,5.609488215909775,0.7784168463894707,0.7278022980816354,0.02094395102393154,0.020943951023932428
520,2.3492131731843675,5.6286868376817125,0.7958701389094143,0.7470009198535728,0.017453292519943542,0.01919862177193732
520,2.3649211364523164,5.649630788705645,0.8115781021773631,0.7679448708775052,0.015707963267948877,0.020943951023932428
520,2.3858650874762484,5.6705747397295765,0.8325220532012951,0.7888888219014367,0.020943951023931984,0.02094395102393154
520,2.4068090385001804,5.689773361501515,0.8534660042252271,0.8080874436733749,0.020943951023931984,0.019198621771938207
520,2.424262331020124,5.710717312525446,0.8709192967451707,0.8290313946973065,0.017453292519943542,0.02094395102393154
520,2.4452062820440554,5.731661263549378,0.8918632477691022,0.849975345721238,0.02094395102393154,0.02094395102393154
521,2.464404903815993,5.75260521457331,0.91106186954104,0.8709192967451704,0.019198621771937763,0.020943951023932428
526,2.5080381351158514,5.82939970166106,0.01047197551196577,0.02094395102393154,0.01047197551196577,0.02094395102393154
636,2.5185101106278176,5.862560957448952,0.003490658503988886,0.01570796326794799,0.003490658503988886,0.01570796326794799
636,2.520255439879812,5.874778262212914,0.005235987755983107,0.02792526803190931,0.001745329251994221,0.012217304763961323
636,2.528982086139784,5.883504908472886,0.0139626340159551,0.036651914291881305,0.008726646259971993,0.008726646259971993
636,2.5394540616517496,5.892231554732857,0.02443460952792087,0.04537856055185241,0.01047197551196577,0.008726646259971105
636,2.5534166956677042,5.902703530244822,0.038397243543875526,0.055850536063817735,0.013962634015954656,0.010471975511965326
637,2.570869988187648,5.916666164260777,0.05585053606381907,0.06981317007977239,0.017453292519943542,0.013962634015954656
637,2.5918139392115793,5.930628798276732,0.07679448708775061,0.08377580409572793,0.02094395102393154,0.013962634015955544
637,2.611012560983517,5.948082090796675,0.09599310885968837,0.10122909661567103,0.019198621771937763,0.017453292519943098
637,2.631956512007449,5.963790054064624,0.11693705988362035,0.11693705988361991,0.020943951023931984,0.015707963267948877
637,2.652900463031381,5.981243346584567,0.13788101090755234,0.134390352403563,0.020943951023931984,0.017453292519943098
637,2.670353755551324,5.9986966391045105,0.15533430342749543,0.1518436449235061,0.017453292519943098,0.017453292519943098
637,2.689552377323262,6.019640590128442,0.1745329251994332,0.17278759594743764,0.019198621771937763,0.02094395102393154
637,2.707005669843205,6.03883921190038,0.1919862177193763,0.19198621771937585,0.017453292519943098,0.019198621771938207
637,2.7209683038591597,6.058037833672318,0.20594885173533095,0.21118483949131406,0.013962634015954656,0.019198621771938207
637,2.736676267127109,6.07898178469625,0.22165681500328027,0.2321287905152456,0.01570796326794932,0.02094395102393154
637,2.7558748888990463,6.0999257357201815,0.2408554367752176,0.25307274153917714,0.01919862177193732,0.02094395102393154
637,2.77332818141899,6.11912435749212,0.25830872929516113,0.27227136331111534,0.017453292519943542,0.019198621771938207
637,2.7942721324429214,6.140068308516051,0.27925268031909267,0.2932153143350469,0.02094395102393154,0.02094395102393154
637,2.813470754214859,6.162757588791978,0.29845130209103043,0.31590459461097353,0.019198621771937763,0.02268928027592665
637,2.832669375986797,6.183701539815909,0.3176499238629682,0.33684854563490507,0.019198621771937763,0.02094395102393154
637,2.8518679977587347,6.202900161587847,0.33684854563490596,0.3560471674068424,0.019198621771937763,0.01919862177193732
637,2.871066619530672,6.223844112611779,0.3560471674068433,0.3769911184307748,0.01919862177193732,0.020943951023932428
637,2.8902652413026098,6.2430427343837165,0.37524578917878104,0.39618974020271214,0.019198621771937763,0.01919862177193732
638,2.912954521578536,6.265732014659643,0.39793506945470725,0.4188790204786388,0.022689280275926205,0.02268928027592665
638,2.9304078140984795,0.003490658503988659,0.4153883619746508,0.43982297150257055,0.017453292519943542,0.020943951023931758
638,2.949606435870417,0.024434609527920613,0.4345869837465881,0.4607669225265025,0.01919862177193732,0.020943951023931952
638,2.9688050576423546,0.04363323129985824,0.45378560551852587,0.47996554429844007,0.019198621771937763,0.019198621771937624
638,2.988003679414292,0.0645771823237902,0.4729842272904632,0.5009094953223721,0.01919862177193732,0.020943951023931963
638,3.00720230118623,0.08552113334772216,0.4921828490624014,0.521853446346304,0.019198621771938207,0.020943951023931956
638,3.024655593706173,0.10821041362364843,0.5096361415823445,0.5445427266222304,0.017453292519943098,0.022689280275926274
638,3.043854215478111,0.1291543646475804,0.5288347633542823,0.5654866776461623,0.019198621771937763,0.02094395102393197
638,3.0630528372500483,0.15184364492350666,0.5480333851262196,0.5881759579220887,0.01919862177193732,0.02268928027592626
638,3.0787608005179976,0.17453292519943295,0.5637413483941689,0.610865238198015,0.01570796326794932,0.022689280275926288
638,3.099704751541929,0.1954768762233649,0.5846852994181004,0.631809189221947,0.02094395102393154,0.020943951023931956
638,3.1206487025658616,0.21642082724729686,0.6056292504420329,0.6527531402458789,0.020943951023932428,0.020943951023931956
638,3.139847324337799,0.23736477827122882,0.6248278722139702,0.6736970912698109,0.01919862177193732,0.020943951023931956
638,3.1590459461097367,0.2583087292951608,0.6440264939859079,0.6946410422937429,0.019198621771937763,0.020943951023931984
638,3.1764992386296798,0.2792526803190927,0.661479786505851,0.7155849933176748,0.017453292519943098,0.020943951023931928
638,3.1956978604016175,0.2984513020910304,0.6806784082777888,0.7347836150896124,0.019198621771937763,0.019198621771937652
638,3.214896482173555,0.3193952531149623,0.6998770300497261,0.7557275661135443,0.01919862177193732,0.020943951023931928
639,3.2358404331974873,0.34033920413889424,0.7208209810736586,0.7766715171374763,0.020943951023932428,0.020943951023931928
639,3.2550390549694246,0.3612831551628262,0.7400196028455959,0.7976154681614083,0.01919862177193732,0.020943951023931984
639,3.2742376767413623,0.38048177693476387,0.7592182246175336,0.8168140899333459,0.019198621771937763,0.019198621771937652
