357.484375,65.44303797468355
356.96875,65.34358047016275
356.203125,65.24412296564195
355.5625,65.21097046413502
355.046875,65.01205545509343
354.40625,64.84629294755877
353.640625,64.71368294153105
353.0,64.74683544303798
352.359375,64.81314044605183
351.71875,64.84629294755877
351.078125,64.61422543701025
350.4375,64.61422543701025
349.921875,64.68053044002411
349.28125,64.51476793248945
348.515625,64.38215792646173
348.0,64.44846292947558
347.234375,64.41531042796865
346.59375,64.44846292947558
345.953125,64.58107293550331
345.3125,64.61422543701025
344.671875,64.58107293550331
344.15625,64.61422543701025
343.390625,64.7799879445449
342.75,64.8794454490657
342.234375,65.0783604581073
341.46875,64.91259795057263
340.828125,64.91259795057263
340.1875,65.24412296564195
339.546875,65.44303797468355
338.90625,65.6088004822182
338.265625,65.6088004822182
337.625,65.6088004822182
336.98388671875,65.77456298975287
336.3427734375,65.84086799276673
335.70166015625,65.84086799276673
335.060546875,65.97347799879445
334.41943359375,66.13924050632912
333.7783203125,66.47076552139843
333.13720703125,66.76913803496082
332.49609375,66.90174804098855
331.85498046875,67.0675105485232
331.2138671875,67.10066305003014
330.57275390625,67.29957805907173
329.931640625,67.66425557564799
329.29052734375,67.92947558770344
328.6494140625,68.16154309825195
328.00830078125,68.42676311030742
327.3671875,68.75828812537674
326.72607421875,69.08981314044605
326.0849609375,69.4544906570223
325.44384765625,69.88547317661242
324.802734375,70.25015069318867
324.16162109375,70.54852320675106
323.5205078125,70.78059071729957
322.87939453125,71.11211573236889
322.23828125,71.50994575045208
321.59716796875,71.8414707655214
320.9560546875,72.20614828209764
320.31494140625,72.83604581072936
319.673828125,73.26702833031946
319.03271484375,73.46594333936106
317.75048828125,74.29475587703436
316.46630859375,75.45509342977698
315.05517578125,76.44966847498493
314.412109375,77.37793851717902
313.76904296875,78.07414104882459
306.8203125,67.9957805907173
306.17724609375,67.13381555153707
305.5341796875,66.20554550934298
304.248046875,64.91259795057263
303.60498046875,63.88487040385775
302.44384765625,62.956600361663654
301.15771484375,61.56419529837251
294.8564453125,51.22061482820976
294.21484375,50.65702230259192
293.5732421875,50.25919228450874
292.931640625,49.86136226642556
292.2900390625,49.52983725135624
291.6484375,49.26461723930078
291.0068359375,49.13200723327306
290.365234375,48.9662447257384
289.7236328125,48.80048221820374
289.08203125,48.60156720916215
288.4404296875,48.50210970464135
287.798828125,48.60156720916215
287.1572265625,48.833634719710666
286.640625,48.999397227245325
285.8740234375,49.16515973477999
285.232421875,49.364074743821575
284.5908203125,49.629294755877034
283.94921875,49.89451476793249
283.3076171875,50.3254972875226
282.666015625,50.822784810126585
282.0244140625,51.41952983725135
278.2998046875,48.833634719710666
277.658203125,48.568414707655215
