Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
1788476,3.8362336958835366,4.32143522793796,0.17802358370342208,0.1710422666954443,0.019198621771938207,0.02443460952792087
1790991,3.8536869884034797,4.34586983746588,0.19547687622336518,0.1954768762233643,0.017453292519943098,0.02443460952791998
1793503,3.8728856101754174,4.366813788489813,0.21467549799530294,0.21642082724729672,0.019198621771937763,0.020943951023932428
1796017,3.8885935734433663,4.3912483980177335,0.23038346126325182,0.2408554367752176,0.015707963267948877,0.02443460952792087
1798533,3.90604686596331,4.4156830075456535,0.24783675378319536,0.26529004630313757,0.017453292519943542,0.02443460952791998
1800819,3.920009499979264,4.43837228782158,0.2617993877991496,0.2879793265790642,0.013962634015954212,0.02268928027592665
1803099,3.9339721339952187,4.459316238845512,0.27576202181510423,0.30892327760299576,0.013962634015954656,0.02094395102393154
1805355,3.949680097263168,4.480260189869444,0.29146998508305355,0.3298672286269282,0.01570796326794932,0.020943951023932428
1807607,3.9636427312791223,4.501204140893376,0.30543261909900776,0.35081117965085973,0.013962634015954212,0.02094395102393154
1809863,3.9758600360430827,4.523893421169302,0.3176499238629682,0.3735004599267864,0.012217304763960435,0.02268928027592665
1812140,3.9915679993110316,4.546582701445229,0.3333578871309171,0.396189740202713,0.015707963267948877,0.02268928027592665
1814394,4.0037853040749924,4.565781323217166,0.34557519189487795,0.41538836197465034,0.012217304763960879,0.01919862177193732
1816654,4.017747938090946,4.588470603493092,0.3595378259108317,0.4380776422505761,0.013962634015953768,0.02268928027592576
1818907,4.031710572106901,4.609414554517024,0.3735004599267864,0.45902159327450853,0.013962634015954656,0.020943951023932428
1821161,4.049163864626845,4.628613176288962,0.39095375244673036,0.47822021504644585,0.017453292519943986,0.01919862177193732
1823414,4.064871827894794,4.651302456564888,0.40666171571467924,0.5009094953223725,0.015707963267948877,0.02268928027592665
1825667,4.080579791162743,4.67224640758882,0.4223696789826281,0.521853446346304,0.015707963267948877,0.02094395102393154
1827918,4.098033083682686,4.689699700108763,0.4398229715025712,0.5393067388662471,0.017453292519943098,0.017453292519943098
1830170,4.113741046950635,4.7106436511326955,0.4555309347705201,0.5602506898901796,0.015707963267948877,0.020943951023932428
1832425,4.131194339470578,4.729842272904633,0.4729842272904632,0.5794493116621169,0.017453292519943098,0.01919862177193732
1834681,4.148647631990521,4.752531553180559,0.4904375198104063,0.6021385919380435,0.017453292519943098,0.02268928027592665
1836930,4.167846253762459,4.7699848457005025,0.5096361415823445,0.6195918844579866,0.019198621771938207,0.017453292519943098
1839182,4.187044875534396,4.790928796724435,0.5288347633542818,0.6405358354819191,0.01919862177193732,0.020943951023932428
1841435,4.2062434973063345,4.808382089244378,0.54803338512622,0.6579891280018622,0.019198621771938207,0.017453292519943098
1843687,4.225442119078272,4.82932604026831,0.5672320068981573,0.6789330790257937,0.01919862177193732,0.02094395102393154
1845936,4.242895411598215,4.850269991292241,0.5846852994181004,0.6998770300497252,0.017453292519943098,0.02094395102393154
1848223,4.263839362622147,4.867723283812185,0.6056292504420329,0.7173303225696692,0.020943951023932428,0.017453292519943986
1850477,4.2812926551420905,4.886921905584122,0.623082542961976,0.7365289443416065,0.017453292519943098,0.01919862177193732
1852730,4.303981935418016,4.906120527356061,0.6457718232379017,0.7557275661135447,0.02268928027592576,0.019198621771938207
1854983,4.324925886441949,4.927064478379992,0.6667157742618341,0.7766715171374763,0.020943951023932428,0.02094395102393154
1857232,4.344124508213886,4.9462631001519295,0.6859143960337715,0.7958701389094136,0.01919862177193732,0.01919862177193732
1859484,4.365068459237818,4.963716392671873,0.7068583470577039,0.8133234314293567,0.020943951023932428,0.017453292519943098
1861735,4.384267081009756,4.984660343695806,0.7260569688296412,0.83426738245329,0.01919862177193732,0.020943951023933316
1863986,4.405211032033688,5.003858965467742,0.7470009198535736,0.8534660042252264,0.020943951023932428,0.01919862177193643
1866310,4.427900312309614,5.021312257987686,0.7696902001294994,0.8709192967451704,0.02268928027592576,0.017453292519943986
1868628,4.448844263333546,5.042256209011618,0.7906341511534318,0.891863247769102,0.020943951023932428,0.02094395102393154
1870942,4.471533543609472,5.061454830783556,0.8133234314293576,0.9110618695410402,0.02268928027592576,0.019198621771938207
1873257,4.494222823885399,5.080653452555493,0.8360127117052842,0.9302604913129775,0.02268928027592665,0.01919862177193732
1875574,4.516912104161325,5.096361415823442,0.8587019919812109,0.9459684545809264,0.02268928027592665,0.015707963267948877
1877934,4.539601384437251,5.1068333913354085,0.8813912722571366,0.9564404300928926,0.02268928027592576,0.010471975511966214
Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
1883334,4.591961261997081,5.129522671611334,0.02617993877991509,0.012217304763960435,0.02617993877991509,0.012217304763960435
1885610,4.616395871525001,5.136503988619312,0.05061454830783507,0.019198621771938207,0.02443460952791998,0.006981317007977772
1887871,4.639085151800928,5.146975964131277,0.07330382858376172,0.029670597283903533,0.02268928027592665,0.010471975511965326
1890131,4.6600291028248595,5.159193268895239,0.09424777960769326,0.041887902047864856,0.02094395102393154,0.012217304763961323
1892386,4.682718383100786,5.171410573659198,0.11693705988361991,0.0541052068118244,0.02268928027592665,0.012217304763959547
1894641,4.703662334124719,5.185373207675154,0.13788101090755234,0.06806784082777995,0.020943951023932428,0.013962634015955544
1896897,4.72460628514865,5.202826500195097,0.15882496193148388,0.08552113334772304,0.02094395102393154,0.017453292519943098
1899153,4.747295565424577,5.22027979271504,0.18151424220741053,0.10297442586766614,0.02268928027592665,0.017453292519943098
1901407,4.7699848457005025,5.237733085234983,0.20420352248333629,0.12042771838760924,0.02268928027592576,0.017453292519943098
